id,name,gender,birth_month,registration_fee
544,BRUNO,M,Jun-2014,106.0
545,LEAH,F,Aug-2012,103.0
546,LAMBO,M,Sep-2011,401.0
547,KATIE,F,Oct-2009,314.0
548,ROCKY,M,May-2014,414.0
549,ROSA,F,Sep-2013,104.0
550,COCO,M,Jul-2008,108.0
552,ZACH,M,Nov-2012,103.0
553,ZOE,F,Jun-2003,402.0
554,NEMO,M,Feb-2014,311.0
555,GINGER,F,Mar-2010,303.0
556,NYLA,F,Dec-2011,406.0
557,LILY ,F,May-2010,310.0
558,FRITZ,F,Jan-2008,302.0
559,FRANK,M,Jan-2014,106.0
560,LOCO,M,Mar-2013,310.0
562,ANDY,F,Jun-2011,306.0
563,PETTITTE ,M,Jun-2014,106.0
564,TONY ,M,Jun-2012,106.0
565,TUGBOAT,M,May-2008,301.0
566,MAGGIE,F,Mar-2007,102.0
567,MAIMOUNA ,F,Feb-1999,107.0
568,HEFNER,M,Aug-2008,103.0
569,LUIGI,M,Sep-2010,103.0
570,LULU,F,Mar-2014,108.0
571,LULU,F,Sep-2010,106.0
572,BEAR,M,May-2013,303.0
573,JACOB,M,Apr-2011,301.0
574,JAMPY,M,Aug-2014,103.0
575,MOLLY,F,Mar-2010,106.0
576,SHELDON,M,Jun-2013,103.0
577,JOOBE ,F,May-2007,107.0
578,JOSIE ,F,Apr-2013,411.0
579,CLEO ,F,Oct-2009,314.0
580,CLARA,F,Dec-2008,102.0
581,CLAMS ,F,Jun-2014,306.0
582,JASPER,M,Mar-2009,406.0
583,MOJO,M,May-2010,108.0
584,SAWYER,M,Apr-2011,104.0
585,CHANCE,M,Jul-2010,302.0
586,TINO,M,Mar-2012,502.0
587,TOUGH ,M,May-2012,112.0
588,PELUCHE,M,Feb-2009,208.0
589,TANUKI,F,Oct-2008,103.0
590,FISTIKI,M,Oct-2009,103.0
591,LILY ,F,Apr-2011,108.0
592,BUSY,F,Jul-2007,315.0
593,BOOZER,M,Nov-2012,106.0
594,BROWNIE,M,Jan-2010,315.0
595,LIBBY,F,Jun-2009,307.0
596,MURPHY ,M,Sep-2008,201.0
597,COOPER,M,Sep-2009,107.0
598,DAGUERRE,M,Feb-2008,107.0
599,DAISY,F,Apr-2008,401.0
600,LEO,M,Mar-2008,401.0
601,DEEPAK,M,Jan-2005,318.0
602,CASEY ,F,May-2005,108.0
603,OSCAR ,M,Jun-2012,301.0
604,GORDY,F,Jun-2010,206.0
605,SOPHIE,F,Nov-2010,402.0
606,SOPHI,F,May-2007,302.0
607,PAPI ,M,Aug-2010,101.0
608,HENRY ,M,Sep-2011,301.0
609,HAZEL,F,Jan-2010,315.0
610,HARVEY,F,Oct-2012,302.0
611,MAGGIE,F,Mar-2010,107.0
612,PRINCESS ,F,Jan-2001,208.0
613,CHARLIE,M,May-2013,306.0
614,INNIS,M,Jul-2013,405.0
615,CLEO,F,Jun-2006,108.0
616,JOEY,M,Feb-2012,107.0
617,MIA,F,Jun-2009,503.0
618,CHARLEY ,M,Jun-2013,310.0
619,ELI,M,Nov-2012,412.0
620,TEDDY ,M,Jan-2004,503.0
621,HALLY,F,Jul-2012,405.0
622,BULLY,M,Jul-2010,410.0
623,CECILY,F,Jul-2014,206.0
624,LEE ,F,Mar-2006,108.0
625,VALLEY ,F,Mar-2009,201.0
626,LEYLA,F,May-2013,404.0
627,OTIS ,F,Feb-2011,106.0
628,BUNNY,F,Jul-2014,101.0
629,SNOWFLAKE,F,Dec-2011,407.0
630,SPARKY,M,Aug-2005,201.0
631,RILEY ,M,Jan-2006,502.0
632,BEAN,F,Jun-2014,104.0
633,COCO ,M,Feb-2005,414.0
634,CHLOE,F,Aug-2010,405.0
635,RUGBY,M,Oct-2011,401.0
636,BB,M,Apr-2005,411.0
637,PRECIOUS ,F,Jun-2002,108.0
638,BLONDIE,F,Jul-2013,315.0
639,BITSY,F,Mar-2007,313.0
640,HITCHCOCK,M,Nov-2008,306.0
641,SOFI,F,Apr-2008,406.0
642,GRETZKY,M,Jul-2012,402.0
643,OLIVER,M,Jan-2012,306.0
644,FELIX,M,Jun-2010,102.0
645,YALI,F,Jan-2006,406.0
646,DOLCE,M,Apr-2008,102.0
647,LEO,M,Jul-2014,401.0
648,LEYLA,F,Feb-2006,108.0
649,KUBRICK,M,Jan-2007,306.0
650,RUBY,F,Jun-2010,501.0
651,WINTER ,F,Oct-2014,316.0
653,FINLEY,F,Jun-2012,302.0
654,LOLA,F,Aug-2011,402.0
655,SKI ,F,Sep-2012,414.0
656,MILKTEA,M,May-2010,407.0
657,SEBASTIAN,M,Jan-2008,104.0
658,JUNIOR ,M,Sep-2014,211.0
659,MIA ,F,Aug-2012,406.0
660,BELLA,F,May-2011,301.0
661,LOLA,F,Nov-2012,306.0
663,ALFI,M,Jun-2013,103.0
664,KOKO ,F,May-2005,302.0
665,KHALEESI,F,Mar-2013,307.0
666,COOPER,M,May-2011,301.0
667,DAKOTA,F,Jul-2011,503.0
668,RUBY,F,Jan-2013,106.0
669,PENELOPE ,F,Nov-2012,106.0
670,FRED,M,Oct-2002,306.0
671,CARLY ,F,Sep-2008,102.0
672,GRAZIO,M,Jul-2013,104.0
673,SOPHIE,F,Jul-2009,106.0
674,MO,M,Jun-2014,402.0
675,CLANCY,M,Sep-2010,101.0
676,SHADOW,M,Jul-2014,406.0
677,CHARLES ,M,Jul-2014,102.0
678,RUSTY,M,May-2008,406.0
679,MAX,M,Nov-2007,501.0
680,LIZZIE,F,Oct-2013,107.0
681,SYNAMIN,F,May-2006,303.0
682,DOBBY,M,Aug-2010,311.0
683,KENYA ,F,Apr-2009,401.0
684,LADY ,F,Jan-2005,106.0
685,LEGO,M,Apr-2013,404.0
686,CALLIE,F,Nov-2011,208.0
687,BUTTERS,M,May-2013,207.0
688,TOBIAS,M,Jun-2003,501.0
689,SILVIODANT,M,Jul-2006,313.0
690,MIMI,F,Apr-2009,302.0
691,MAX,M,Aug-2010,503.0
692,MAEBEL,F,Jan-2007,105.0
693,HERCULES,M,Jun-2012,103.0
694,BLUE,F,Mar-2012,406.0
695,BODHI,M,Apr-2011,402.0
696,THEO,M,Nov-2011,318.0
697,ANZU ,M,Jan-2007,306.0
698,NALA,F,Feb-2012,411.0
699,NOLA,F,Dec-2013,106.0
700,ARKEDENS ,M,Aug-2008,109.0
701,FIEVEL,M,May-2011,105.0
702,TYSON,M,Feb-2010,106.0
703,HEIMDALLR,M,Jun-2012,501.0
704,JOJO,F,Sep-2009,501.0
705,MOLLY,F,Sep-2014,106.0
706,MILO,M,Dec-2007,107.0
707,JASPER,M,Oct-2008,308.0
708,MAX,M,Aug-2010,301.0
710,TAZ,M,Sep-2009,107.0
711,TUCKER,M,Jan-2011,107.0
712,PABLO ,M,May-2009,112.0
713,APHRODITE,F,Jun-2010,104.0
714,LOLA,F,Oct-2011,104.0
715,FLOUNDER ,M,May-2010,104.0
716,MORGAN,F,Sep-2011,106.0
717,MOOSE,M,Jul-2013,102.0
718,BARNABEE,M,Apr-2014,301.0
719,DJANGO,F,Jul-2002,308.0
720,HERSHEY,M,Jul-2013,104.0
721,MAGGIE,F,Feb-2014,112.0
722,PRINCESA,F,Oct-2009,404.0
723,POPPY,F,Jun-2007,104.0
724,ED ,M,Mar-2007,306.0
725,MILO,M,May-2012,112.0
726,KIRA ,F,Apr-2013,108.0
727,MYLO ,M,Oct-2004,402.0
728,OSCAR,M,Mar-2007,104.0
729,GRACIE,F,Oct-2013,210.0
730,SOSA,M,Jan-2012,501.0
731,MAC,M,Jan-2010,102.0
732,PRESA,F,Dec-2011,108.0
733,BLACE,M,Jan-2010,201.0
734,SAFFRON ,F,Feb-2009,104.0
735,METCALF,M,Oct-2011,108.0
736,CHARLOTTE,F,Jan-2002,106.0
737,CHARLIE ,M,Jul-2014,106.0
738,BEAT,M,Jan-2007,303.0
739,BALDWIN,M,May-2013,303.0
740,KAYA,F,Jan-2008,501.0
741,CUTIE ,F,Jun-2012,401.0
742,ADDISON,F,Apr-2011,501.0
743,BRADLEY,M,Jan-2009,101.0
744,HENRY ,M,May-2013,107.0
745,RINGO ,M,Oct-2011,401.0
746,MIMI,F,Feb-2009,309.0
747,CHLOE,F,Mar-2005,102.0
748,ISABELLE,F,Oct-2013,402.0
749,SAMANTHA,F,Aug-2011,209.0
750,LUKE ,M,Mar-2011,318.0
751,HENRY,M,Aug-2009,102.0
752,NALA,F,Mar-2014,106.0
753,CODY,M,Dec-2011,503.0
754,WATSON ,M,Sep-2009,304.0
755,ADALYN ,F,Nov-2007,104.0
756,LOLA,F,Apr-2013,307.0
757,GIA ,F,Jun-2012,111.0
758,GEORGE,M,Nov-2012,306.0
759,BOOBOO,M,Jul-2001,108.0
760,KONA,F,May-2013,405.0
761,ROSIE,F,Jul-2010,108.0
762,RIPLEY ,M,Jan-2004,209.0
763,BENTLEY ,M,Jul-2014,407.0
764,LYNUS,M,Apr-2004,301.0
765,MAX,M,Aug-2013,307.0
766,SHANTY ,F,Jul-2012,403.0
767,SASHA,F,Nov-2012,107.0
768,HUNTER,M,Jun-2011,313.0
769,RALPHIE,M,Jan-2010,414.0
770,KIARITA,F,Jul-2014,406.0
771,ZION,M,Apr-2014,106.0
772,ZILLA,F,Jul-2013,106.0
773,NIGEL ,M,Feb-2013,302.0
775,OTTO,M,Jun-2007,106.0
776,LOLA,F,Feb-2013,108.0
777,LITTLEROCK,M,Jan-2003,106.0
778,PEPPERMINT,F,Apr-2013,104.0
779,ANGUS ,M,Feb-2002,414.0
780,LOVITA ,F,Jan-2005,108.0
781,FRANCESCA ,F,Mar-2012,312.0
783,SNOW ,F,Aug-2014,502.0
784,BRISKET,M,Nov-2008,102.0
785,DINO ,M,Sep-2012,111.0
786,KYUUBI,M,Dec-2011,101.0
787,LA-NE-NA,F,Nov-2012,502.0
788,LAH-LAH,F,May-2010,112.0
789,ZOEY,F,Apr-2011,103.0
790,MR ,M,May-2010,502.0
791,COOPER,M,May-2012,102.0
792,COTTON,M,Apr-2013,407.0
793,PRINCESS ,F,Oct-2014,318.0
794,PRINCESS ,F,Jan-2005,407.0
796,BO ,M,Mar-2014,301.0
797,SHADOW,M,Apr-2012,112.0
798,BEDELIA ,F,Sep-2014,503.0
799,PRINCESS ,F,Jul-2001,316.0
800,T-BONE,M,Apr-2010,205.0
801,STATIC,M,Oct-2008,303.0
802,BROOKLYN,M,Aug-2008,501.0
803,DAISY,F,Aug-2013,307.0
804,JULIUS,M,Nov-2007,108.0
805,SCOOBY ,M,Aug-2014,202.0
806,SCARLET,F,Oct-2011,403.0
807,BAXTER,M,Jul-2010,301.0
808,DOTTIE,F,Aug-2014,304.0
809,ELVIS,M,Nov-2011,104.0
811,BLUE,M,Apr-2013,206.0
812,GUS,M,Oct-2013,301.0
813,JORGE,M,Jan-2007,413.0
814,MAYA,F,Jul-2013,501.0
815,MILES ,M,Jun-2011,501.0
816,BUSTER,M,Jul-2008,209.0
817,CORNELIUS,M,Sep-2013,403.0
818,NALA,F,Jul-2008,209.0
819,BORIS,M,May-2010,311.0
820,ASPEN,F,Jul-2013,104.0
821,STELLA ,F,Sep-2013,308.0
822,SUNSHINE,F,Jul-2009,210.0
823,BELLA,F,Feb-2010,407.0
824,SCOOBY,M,Aug-2012,104.0
826,SHADOW,M,Aug-2014,104.0
827,ERNIE,M,Nov-2008,301.0
828,HARLEY,M,Sep-2009,106.0
829,HERMAN,M,Oct-2011,102.0
830,PEPPER ,F,Jan-1999,207.0
831,OAKLEY,F,Sep-2010,501.0
832,GRIFFIN,M,Sep-2012,595.0
833,KARMA,F,Sep-2009,106.0
834,DARLA,F,Sep-2012,595.0
835,DARCY,F,Jul-2007,310.0
836,ROCKY,M,Apr-2010,405.0
837,KAISER,M,Sep-2010,411.0
838,WHIDBEY,F,Dec-2011,102.0
839,FLASH ,M,Aug-2007,313.0
840,FINLEY,M,May-2011,107.0
841,ANELA,F,Jan-2006,104.0
842,PENNY,F,Apr-2005,107.0
843,HARRY ,M,Jan-2005,103.0
844,BLUE,M,Aug-2014,210.0
845,LUCY,F,Jun-2009,302.0
846,SCOOTER,M,Jun-2002,101.0
848,CHESSIE,F,Jun-2006,107.0
849,SASSY,F,Mar-2011,111.0
850,JOJO,M,Aug-2006,103.0
851,MINNIE,F,Aug-2013,107.0
853,PUCCINI,M,Jun-2007,101.0
854,HERCULES,M,Sep-2004,407.0
855,REESES,F,Nov-2013,103.0
856,REX,M,Sep-2008,107.0
857,RILEY,M,Nov-2008,306.0
858,LOKI,M,Jan-2014,108.0
859,ANNIE ,F,Jan-2000,107.0
860,AZABACHE,F,Jun-2007,207.0
861,KINGSLEY,M,Jan-2012,311.0
862,KITKAT,F,Nov-2013,103.0
863,NACHO,M,May-2007,104.0
864,MURPHY,M,Jun-2012,104.0
865,BUBBA,M,Aug-2013,112.0
866,DESI,M,Aug-2013,401.0
867,YODA,M,Mar-2011,111.0
868,COOKIE,F,Dec-2011,106.0
869,LOLA,F,Aug-2006,302.0
870,LOLA,F,Aug-2009,306.0
871,CHELSEA,F,May-2014,211.0
872,CHASE,M,Nov-2013,414.0
873,RUFUS,M,Jul-2009,107.0
874,CHEWY ,M,Sep-2014,414.0
875,CHASE,M,Aug-2008,414.0
876,SHULA,F,Aug-2014,310.0
877,LUNA,F,Feb-2004,104.0
878,BARCLAY,M,Apr-2014,108.0
879,GRACE,F,Sep-2011,104.0
880,PAX,M,Jan-2005,101.0
881,RUFUS,M,Feb-2009,314.0
882,HUSOS,M,Oct-2013,302.0
883,MAX,M,Oct-2010,403.0
885,HAZEL ,F,Apr-2005,414.0
886,HARPER,F,Aug-2012,110.0
888,BISCUIT ,M,Jan-2003,503.0
889,TOBY,M,Jan-2007,307.0
890,TOBIAS,M,Nov-2013,110.0
891,LYNKS,M,Feb-2008,212.0
892,MOLLY,F,Jan-2011,413.0
893,MILEY,F,Jul-2008,410.0
894,JAXSON,M,Aug-2014,409.0
895,DAISY,F,Dec-2004,301.0
896,BARON,M,Jan-2008,108.0
897,AVA ,F,Aug-2013,317.0
898,ARIEL,F,Sep-2003,407.0
899,BABY,M,Apr-2007,109.0
900,BAILEY,F,Dec-2007,408.0
901,UNKNOWN,F,Sep-2011,210.0
902,ROCKY,M,Aug-2011,212.0
903,ZORA,F,Aug-2009,108.0
904,BONNILYN,F,Feb-2008,406.0
905,BOO,M,Sep-2011,203.0
907,BUCKS ,M,Jun-2010,501.0
908,PEGGY,F,Jan-2007,107.0
909,ABBY,F,Mar-2009,306.0
910,ALLIE,F,Sep-2011,108.0
911,OSCAR,M,Jan-2011,302.0
912,GI ,F,Jun-2011,502.0
913,SLINKY,M,Dec-2009,413.0
915,SOFIE ,F,Oct-2012,108.0
916,SPARKY ,M,Jan-2001,501.0
917,STELLA,F,Aug-2014,501.0
918,MUFFIN,M,Jul-2013,208.0
919,KENZI,F,May-2010,410.0
920,SHORTY,M,Oct-2006,107.0
921,TYSON,M,Mar-2013,303.0
922,RAYNA,F,Aug-2013,210.0
923,MAX ,M,Jan-2004,211.0
924,MADISON ,F,Jun-2013,101.0
925,SASHA,F,Jun-2014,211.0
926,ROMEO ,M,Jan-2000,316.0
927,TALULLAH,F,Jan-2001,108.0
928,YOGI,M,Oct-2005,208.0
929,LUCY ,F,Jan-2007,307.0
930,GUS,M,May-2010,501.0
931,MATTINGLY,F,Jan-2003,208.0
932,ELLA,F,Sep-2010,302.0
933,TESSY,F,Dec-2011,302.0
934,JERRY,M,Apr-2012,302.0
935,MISSY,F,Feb-2009,105.0
936,CHARLIE,M,Jul-2014,313.0
937,SAILOR ,M,Nov-2011,411.0
938,SADIE,F,Jan-2010,107.0
939,COOPER,M,May-2008,402.0
940,COLE,M,Jul-2006,303.0
941,ROCKY,M,Sep-2007,103.0
942,EVA ,F,Jul-2012,402.0
943,PEANUT,M,Feb-2014,302.0
944,SUSIE,F,Jul-2007,107.0
945,OSCAR,M,Sep-2013,302.0
946,OTIS,M,May-2005,302.0
947,STELLA,F,Jan-2012,104.0
948,PETUNIA,F,Aug-2011,112.0
949,PEPPER,M,Sep-2000,105.0
950,ANNIE,F,May-2011,108.0
951,ACCURA,F,Feb-2012,106.0
952,BOODA,M,Jun-2012,112.0
953,KEVIN ,M,Sep-2014,301.0
954,COCO ,F,Feb-2011,315.0
955,LUCY,F,Jan-2004,112.0
956,DIZZY,M,Dec-2012,107.0
957,NEKO ,F,Apr-2008,111.0
958,STANLEY,M,Jul-2008,106.0
959,SUGAR,F,Nov-2008,402.0
960,SIMON ,M,Jan-2000,211.0
961,OZZY,M,Oct-2008,401.0
962,TUCKER,M,Nov-2005,104.0
963,BLYTHE,F,Aug-2012,401.0
964,BLUE,M,Dec-2013,103.0
965,CHARLEY,M,Nov-2011,305.0
966,OLIVER,M,Jan-2009,108.0
967,LUCA,M,Jan-2009,108.0
968,LEO,M,Feb-2011,306.0
969,SOPHIA,F,Jan-2003,107.0
970,TYAPA ,M,May-2004,310.0
971,BELLA,F,Oct-2009,211.0
972,TEXACO ,M,Oct-2013,302.0
973,BENTLEY,M,Aug-2012,110.0
974,MIA,F,Jun-2006,107.0
975,DOLCE,F,Oct-2008,107.0
976,APOLLO ,M,Oct-2014,410.0
977,SAIYA,F,Jul-2008,503.0
978,ELLA,F,Feb-2011,402.0
979,AUGUSTUS,M,Nov-2011,110.0
980,UNKNOWN,M,Jun-2013,408.0
981,PUMPKIN,F,Feb-2009,110.0
982,REX,M,May-2013,311.0
983,HAZEL,F,Apr-2013,102.0
984,BILLY,M,Jun-2014,503.0
985,CHARLIE,F,Jan-2012,102.0
987,MAHALO,F,Jul-2009,404.0
988,TUCKER,M,Jul-2011,401.0
989,BEAR ,M,Sep-2014,301.0
990,KELLY,F,Mar-2010,408.0
991,COCO,M,Aug-2014,402.0
992,DASH,M,Feb-2011,311.0
993,LEXI,F,Feb-2010,406.0
994,LAYLA ,F,Sep-2010,102.0
995,APACHE,M,Aug-2013,102.0
996,GEMMA ,F,Sep-2010,102.0
997,GUINNESS,M,Jul-2014,302.0
998,OBI,M,Jan-2002,302.0
999,OBI,M,Jan-2010,304.0
1000,GIZMO,M,Jan-2013,202.0
1001,HANNAH,F,Jun-2006,310.0
1002,MEI ,F,Jun-2002,302.0
1003,CEE-CEE,F,Aug-2000,209.0
1004,RUFUS,M,Apr-2013,401.0
1005,MOLLIE,F,Apr-2004,103.0
1006,SEYMOUR,M,Jun-2014,107.0
1007,BAXTER,M,Dec-2012,106.0
1008,LUCKY,M,May-2008,315.0
1009,TCC,M,Mar-2007,411.0
1010,MADIGAN,F,Sep-2011,106.0
1011,HENDRICKS,M,Sep-2007,104.0
1012,HANDSOME ,M,May-2012,501.0
1013,BLANCA,F,May-2007,403.0
1014,BENTLEY,M,Apr-2002,102.0
1015,ARCHIMEDES,M,Mar-2012,104.0
1016,BROWNIE,M,Jan-2010,201.0
1017,YELDA,F,Jan-2010,406.0
1018,NEVYN,M,Jun-2012,310.0
1019,NOLA,F,Jun-2012,107.0
1020,MORICA,F,Aug-2008,209.0
1021,COOPER,M,Mar-2011,410.0
1022,DIGBY,M,Jun-2002,106.0
1023,BRUNO,M,Nov-2011,208.0
1024,GRENDEL,F,Jun-2011,109.0
1025,GUCCI,M,Apr-2013,207.0
1026,BUNNI,F,Nov-2011,101.0
1027,BUSTER,M,Sep-2010,303.0
1028,PEACHES,F,Jan-2006,103.0
1029,PEANUT,M,May-2011,101.0
1030,PENELOPE,F,Jul-2011,109.0
1031,STAVI,M,Nov-2013,106.0
1032,TUCKER,M,Jun-2010,104.0
1033,RANGER,M,Oct-2011,106.0
1034,MAX,M,Oct-2002,105.0
1035,MARIO,M,Jul-2010,306.0
1036,MARTHA,F,May-2001,106.0
1037,BELLA ,F,Oct-2013,412.0
1038,JACOB,M,Jun-2005,303.0
1039,MAYA,F,Aug-2009,310.0
1041,MOLLY,F,Sep-2009,108.0
1042,MINGUS,F,Jul-2012,411.0
1043,MOJA,F,Nov-2006,104.0
1044,JOHNNIE ,M,Jan-2004,107.0
1045,JAX ,M,Sep-2013,406.0
1046,SHELBY,F,Aug-2009,107.0
1047,SHANE ,M,Jan-2003,106.0
1048,MOLLY,F,Dec-2010,203.0
1049,SASSY,F,Feb-2008,111.0
1050,RUMI,M,Jul-2014,301.0
1051,SAMMIE ,M,Jan-2005,108.0
1052,MBILI,F,Nov-2006,104.0
1053,MCDUFF,M,Jun-2014,303.0
1054,MAXINE,F,Apr-2012,304.0
1055,MAX,M,Jun-2012,208.0
1056,JAMES,M,Sep-2011,102.0
1057,ELVIS,M,May-2009,310.0
1058,BARON,M,Jul-2008,206.0
1059,BELA ,F,Jan-2003,108.0
1060,BELLA,F,Jan-2010,406.0
1061,BEN,M,Apr-2011,302.0
1062,TEDDY,M,Oct-2010,301.0
1063,THE ,M,Aug-2013,109.0
1064,GUS ,M,Oct-2011,402.0
1065,BODHI,M,Jul-2009,108.0
1066,HOLLY,F,Oct-2014,315.0
1067,MAX,M,Oct-2012,105.0
1068,REBEL,M,May-2000,107.0
1069,RAVEN,F,Jan-2007,102.0
1070,TUCKER,M,Jan-2011,103.0
1071,UNKNOWN,F,Oct-2014,314.0
1072,PENELOPE ,F,Oct-2013,412.0
1073,PEACHES,M,Sep-2010,102.0
1074,STEWIE,M,Apr-2009,108.0
1075,LOLA,F,Jun-2007,301.0
1076,LOLA,F,May-2013,311.0
1077,LOVEY ,F,Oct-2010,413.0
1078,FOXY,F,Jan-2008,413.0
1079,LINDA,F,Feb-2012,301.0
1080,AMORE,M,Jul-2008,206.0
1081,ACE,M,Jan-2011,311.0
1082,GEORGE,M,Jul-1999,310.0
1083,OMAR,M,Nov-2012,303.0
1084,GRIFFEN,M,Dec-2005,401.0
1085,BRANDY,F,Oct-2008,408.0
1086,BOSCO,M,Oct-2013,402.0
1087,DEVIN,F,Jan-1999,502.0
1088,DOJO,M,Jul-2014,413.0
1089,LEROY,M,Apr-2011,312.0
1090,WOLFGANG,M,Jul-2011,501.0
1091,LILLY,F,Jan-2012,108.0
1092,NIBBLES ,F,Jul-2011,311.0
1093,ZOLA,F,Jun-2012,106.0
1094,ZIMMY,M,Mar-2006,208.0
1095,KELLY,F,Nov-2013,204.0
1096,KATO,M,Oct-2014,405.0
1097,COOPER,M,May-2012,108.0
1098,BALDRICK ,M,Jan-2002,308.0
1099,ARYTON,M,Aug-2014,301.0
1100,AUDREY ,F,Sep-2012,107.0
1101,BABETTE,F,Oct-2014,306.0
1102,BACI ,F,Jan-2003,414.0
1103,ROSCO ,M,Sep-2005,502.0
1104,ROXY,F,Sep-2007,105.0
1105,RUBY,F,Mar-2013,101.0
1106,UNKNOWN,F,Aug-2014,301.0
1107,WILLIE,M,Jan-2000,101.0
1108,WILBUR,M,Jul-2012,101.0
1109,MR ,M,Aug-2014,305.0
1110,ROONEY,M,Aug-2010,405.0
1111,BAO,M,Dec-2010,301.0
1112,CONTESSA,F,Jun-2013,104.0
1113,COSMO,M,Mar-2014,301.0
1114,KIPPER,M,May-2006,403.0
1115,LILLY,F,Jan-2008,106.0
1116,NICO,M,Dec-2012,405.0
1117,NINI,F,Sep-2014,103.0
1118,DESTINY,F,Oct-2014,501.0
1119,BREEZY,F,Aug-2014,314.0
1120,BROWNIE,F,Aug-2014,201.0
1121,BUDDY,M,Jan-2005,102.0
1122,BRUTUS,M,Oct-2005,107.0
1123,DANGER,M,May-2009,211.0
1124,DEBO,M,Oct-2011,210.0
1125,DAVOS,M,Jan-2010,310.0
1127,OLLIE,M,Dec-2013,401.0
1128,BUDDY,M,Dec-2008,301.0
1129,CASSIUS,M,Sep-2008,107.0
1130,CASEY,M,Oct-2010,104.0
1131,GIGI,F,Apr-2003,107.0
1132,SONNY,M,Dec-2009,310.0
1133,SPARKY ,M,Jan-2005,107.0
1134,SIR ,M,Jun-2012,410.0
1135,AJAX,M,Oct-2014,301.0
1136,ANGEL,F,Oct-2008,302.0
1137,ANGEL,M,Dec-2006,305.0
1138,GABRIELLI ,F,Jan-2000,108.0
1139,LILY,F,Apr-2010,405.0
1140,FLOWER,F,Dec-2004,318.0
1141,LOLA ,F,Oct-2010,102.0
1142,LOLA,F,Jul-2011,405.0
1143,SYDNEY,F,Sep-2014,308.0
1144,STELLA,F,Aug-2009,107.0
1145,STELLA,F,Jan-2010,106.0
1146,PETIE,M,Nov-2008,107.0
1147,PEANUT,M,Jul-2010,208.0
1148,PEGGY ,F,Sep-2008,110.0
1149,PEDRO,M,Dec-2008,210.0
1150,PAUDY ,M,Jan-2006,405.0
1151,PUPPER,M,Dec-2011,109.0
1152,MATTIE,M,Jul-2014,301.0
1153,MAGGIE,F,Jun-2011,104.0
1154,HENRY,M,Dec-2010,106.0
1155,MAGGIE,F,Feb-2012,306.0
1156,BLITZ,M,Jul-2010,403.0
1157,BLEU ,M,Jul-2013,208.0
1158,BINDI,F,Jun-2005,103.0
1159,THOR,M,Jul-2012,104.0
1160,PUKA,F,Jan-2007,112.0
1161,POKY,M,Jan-2006,310.0
1162,DUSTY,F,Dec-2011,307.0
1163,BEAR,M,Dec-2013,302.0
1164,EMILY,F,Aug-2014,302.0
1165,EMMA,F,Dec-2012,310.0
1166,CHAPMAN,M,May-2014,304.0
1167,CHEWY,M,Jan-2004,304.0
1168,HYDE,M,May-2009,108.0
1169,JACK ,M,Jan-2004,108.0
1170,IVANA ,F,Aug-2012,303.0
1171,MERLIN,M,Jan-2011,108.0
1172,MAXIE ,F,Jan-2001,110.0
1173,SADIE,F,Dec-2013,107.0
1174,SCOOBY ,M,Jul-2009,106.0
1175,SHUGA,F,Jan-2011,304.0
1176,COCO,F,Aug-2012,101.0
1177,JARVIS,M,Dec-2011,102.0
1178,JESSIE ,F,Jan-2005,318.0
1179,MILLIE,F,Jun-2011,302.0
1180,MOCHI,M,Aug-2009,411.0
1181,MISCHA,F,Dec-2013,306.0
1182,MILES,M,Sep-2005,306.0
1183,JONES,M,Dec-2011,112.0
1184,CLYDE,M,Oct-2010,104.0
1185,COCO,F,Dec-2010,304.0
1186,CHRISTOPHER ,M,Dec-2006,301.0
1187,CHUEY,M,Oct-2012,110.0
1188,CHLOE,F,Jun-2010,104.0
1189,SHELBY,F,Jul-2013,104.0
1190,SCOUT,F,Aug-2010,107.0
1191,SCRUFFY,M,Dec-2006,318.0
1192,MOLLY,F,Dec-2010,107.0
1193,RUDY,M,Jan-2007,107.0
1194,RUPERT,M,Nov-2013,108.0
1195,SASHA,F,May-2014,210.0
1196,SASHA,F,Oct-2011,401.0
1197,HOWIE,M,Oct-2007,402.0
1198,CHEWY,M,Jan-2013,406.0
1199,CHARLIE,F,Jan-2007,108.0
1200,CHARLEY,M,Sep-2014,104.0
1201,CHARLIE,M,Jan-2009,101.0
1202,EMELIA,F,Dec-2013,306.0
1203,LUCY ,F,Jun-2008,106.0
1204,LYLA,F,Oct-2012,306.0
1205,BEAU,M,Dec-2011,315.0
1206,BENJI,M,Sep-2013,305.0
1207,PIRULINA,F,Nov-2005,102.0
1208,POTATO,F,Jan-2013,104.0
1209,PRINCE,M,Oct-2012,318.0
1210,TIA,F,Aug-2001,306.0
1211,BOBO,M,Oct-2011,103.0
1212,HANS,M,Oct-2014,315.0
1213,BEO,M,Nov-2014,105.0
1214,MAX ,M,Jan-1999,405.0
1215,QUINCY,M,Sep-2012,303.0
1216,PUPPY,M,Apr-2005,112.0
1217,REX,M,Sep-2014,503.0
1218,TWYLA,F,Oct-2007,406.0
1219,PEACHES,F,Dec-2008,208.0
1220,SPIKE,M,Feb-2011,103.0
1221,SWEETP,F,Jun-2009,308.0
1222,ARCHIE,M,Nov-2011,107.0
1223,FELIX,M,Jun-2010,108.0
1224,SIX,F,Aug-2009,301.0
1225,SIRE ,M,Sep-2005,108.0
1226,SOONI,F,Jun-2006,411.0
